Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016]
Georgia,GEO,Rural population,SP.RUR.TOTL,1705548,1697000
Georgia,GEO,Urban population,SP.URB.TOTL,1973452,1978000
Georgia,GEO,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Germany,DEU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Germany,DEU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Germany,DEU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.1,..
Germany,DEU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,3.7,..
Germany,DEU,Number of infant deaths,SH.DTH.IMRT,2140,..
Germany,DEU,Number of neonatal deaths,SH.DTH.NMRT,1449,..
Germany,DEU,Number of under-five deaths,SH.DTH.MORT,2545,..
Germany,DEU,"Population, total",SP.POP.TOTL,81413145,81347000
Germany,DEU,Rural population,SP.RUR.TOTL,20108233,19922000
Germany,DEU,Urban population,SP.URB.TOTL,61304912,61425000
Germany,DEU,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Ghana,GHA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Ghana,GHA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Ghana,GHA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,42.8,..
Ghana,GHA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,61.6,..
Ghana,GHA,Number of infant deaths,SH.DTH.IMRT,38211,..
Ghana,GHA,Number of neonatal deaths,SH.DTH.NMRT,25402,..
Ghana,GHA,Number of under-five deaths,SH.DTH.MORT,54061,..
Ghana,GHA,"Population, total",SP.POP.TOTL,27409893,28033000
Ghana,GHA,Rural population,SP.RUR.TOTL,12597039,12704000
Ghana,GHA,Urban population,SP.URB.TOTL,14812854,15329000
Ghana,GHA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Gibraltar,GIB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Gibraltar,GIB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Gibraltar,GIB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
Gibraltar,GIB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Gibraltar,GIB,Number of infant deaths,SH.DTH.IMRT,..,..
Gibraltar,GIB,Number of neonatal deaths,SH.DTH.NMRT,..,..
Gibraltar,GIB,Number of under-five deaths,SH.DTH.MORT,..,..
Gibraltar,GIB,"Population, total",SP.POP.TOTL,32217,32000
Gibraltar,GIB,Rural population,SP.RUR.TOTL,0,0
Gibraltar,GIB,Urban population,SP.URB.TOTL,32217,32000
Gibraltar,GIB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Greece,GRC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Greece,GRC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Greece,GRC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.6,..
Greece,GRC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,4.6,..
Greece,GRC,Number of infant deaths,SH.DTH.IMRT,382,..
Greece,GRC,Number of neonatal deaths,SH.DTH.NMRT,307,..
Greece,GRC,Number of under-five deaths,SH.DTH.MORT,489,..
Greece,GRC,"Population, total",SP.POP.TOTL,10823732,10795000
Greece,GRC,Rural population,SP.RUR.TOTL,2380463,2339000
Greece,GRC,Urban population,SP.URB.TOTL,8443269,8455000
Greece,GRC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Greenland,GRL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Greenland,GRL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Greenland,GRL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
Greenland,GRL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Greenland,GRL,Number of infant deaths,SH.DTH.IMRT,..,..
Greenland,GRL,Number of neonatal deaths,SH.DTH.NMRT,..,..
Greenland,GRL,Number of under-five deaths,SH.DTH.MORT,..,..
Greenland,GRL,"Population, total",SP.POP.TOTL,56114,..
Greenland,GRL,Rural population,SP.RUR.TOTL,7611,..
Greenland,GRL,Urban population,SP.URB.TOTL,48503,..
Greenland,GRL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Grenada,GRD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Grenada,GRD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Grenada,GRD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.8,..
Grenada,GRD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,11.8,..
Grenada,GRD,Number of infant deaths,SH.DTH.IMRT,21,..
Grenada,GRD,Number of neonatal deaths,SH.DTH.NMRT,12,..
Grenada,GRD,Number of under-five deaths,SH.DTH.MORT,24,..
Grenada,GRD,"Population, total",SP.POP.TOTL,106825,107000
Grenada,GRD,Rural population,SP.RUR.TOTL,68805,69000
Grenada,GRD,Urban population,SP.URB.TOTL,38020,38000
Grenada,GRD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Guam,GUM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Guam,GUM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Guam,GUM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
Guam,GUM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Guam,GUM,Number of infant deaths,SH.DTH.IMRT,..,..
Guam,GUM,Number of neonatal deaths,SH.DTH.NMRT,..,..
Guam,GUM,Number of under-five deaths,SH.DTH.MORT,..,..
Guam,GUM,"Population, total",SP.POP.TOTL,169885,172000
Guam,GUM,Rural population,SP.RUR.TOTL,9316,9000
Guam,GUM,Urban population,SP.URB.TOTL,160569,163000
Guam,GUM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Guatemala,GTM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Guatemala,GTM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Guatemala,GTM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.3,..
Guatemala,GTM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,29.1,..
Guatemala,GTM,Number of infant deaths,SH.DTH.IMRT,10818,..
Guatemala,GTM,Number of neonatal deaths,SH.DTH.NMRT,5946,..
Guatemala,GTM,Number of under-five deaths,SH.DTH.MORT,12858,..
Guatemala,GTM,"Population, total",SP.POP.TOTL,16342897,16673000
Guatemala,GTM,Rural population,SP.RUR.TOTL,7914702,7998000
Guatemala,GTM,Urban population,SP.URB.TOTL,8428195,8675000
Guatemala,GTM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Guinea,GIN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Guinea,GIN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Guinea,GIN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,61,..
Guinea,GIN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,93.7,..
Guinea,GIN,Number of infant deaths,SH.DTH.IMRT,27757,..
Guinea,GIN,Number of neonatal deaths,SH.DTH.NMRT,14288,..
Guinea,GIN,Number of under-five deaths,SH.DTH.MORT,42073,..
Guinea,GIN,"Population, total",SP.POP.TOTL,12608590,12947000
Guinea,GIN,Rural population,SP.RUR.TOTL,7923112,8072000
Guinea,GIN,Urban population,SP.URB.TOTL,4685478,4875000
Guinea,GIN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Guinea-Bissau,GNB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Guinea-Bissau,GNB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Guinea-Bissau,GNB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,60.3,..
Guinea-Bissau,GNB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,92.5,..
Guinea-Bissau,GNB,Number of infant deaths,SH.DTH.IMRT,3898,..
Guinea-Bissau,GNB,Number of neonatal deaths,SH.DTH.NMRT,2586,..
Guinea-Bissau,GNB,Number of under-five deaths,SH.DTH.MORT,5883,..
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,1844325,1888000
Guinea-Bissau,GNB,Rural population,SP.RUR.TOTL,934483,942000
Guinea-Bissau,GNB,Urban population,SP.URB.TOTL,909842,946000
Guinea-Bissau,GNB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Guyana,GUY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Guyana,GUY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Guyana,GUY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,32,..
Guyana,GUY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,39.4,..
Guyana,GUY,Number of infant deaths,SH.DTH.IMRT,545,..
Guyana,GUY,Number of neonatal deaths,SH.DTH.NMRT,391,..
Guyana,GUY,Number of under-five deaths,SH.DTH.MORT,642,..
Guyana,GUY,"Population, total",SP.POP.TOTL,767085,771000
Guyana,GUY,Rural population,SP.RUR.TOTL,548059,550000
Guyana,GUY,Urban population,SP.URB.TOTL,219026,221000
Guyana,GUY,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Haiti,HTI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Haiti,HTI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Haiti,HTI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.2,..
Haiti,HTI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,69,..
Haiti,HTI,Number of infant deaths,SH.DTH.IMRT,13407,..
Haiti,HTI,Number of neonatal deaths,SH.DTH.NMRT,6537,..
Haiti,HTI,Number of under-five deaths,SH.DTH.MORT,17841,..
Haiti,HTI,"Population, total",SP.POP.TOTL,10711067,10848000
Haiti,HTI,Rural population,SP.RUR.TOTL,4429562,4362000
Haiti,HTI,Urban population,SP.URB.TOTL,6281505,6487000
Haiti,HTI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,53.3169104275439,..
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,76.3835877340158,..
Heavily indebted poor countries (HIPC),HPC,Number of infant deaths,SH.DTH.IMRT,..,..
Heavily indebted poor countries (HIPC),HPC,Number of neonatal deaths,SH.DTH.NMRT,..,..
Heavily indebted poor countries (HIPC),HPC,Number of under-five deaths,SH.DTH.MORT,..,..
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,721104105,740896000
Heavily indebted poor countries (HIPC),HPC,Rural population,SP.RUR.TOTL,471703954,481255000
Heavily indebted poor countries (HIPC),HPC,Urban population,SP.URB.TOTL,249400151,259642000
Heavily indebted poor countries (HIPC),HPC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
High income,HIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
High income,HIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
High income,HIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.8,..
High income,HIC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6.8,..
High income,HIC,Number of infant deaths,SH.DTH.IMRT,91206,..
High income,HIC,Number of neonatal deaths,SH.DTH.NMRT,57813,..
High income,HIC,Number of under-five deaths,SH.DTH.MORT,107592,..
High income,HIC,"Population, total",SP.POP.TOTL,1187189841,1192332000
High income,HIC,Rural population,SP.RUR.TOTL,219742211,218209000
High income,HIC,Urban population,SP.URB.TOTL,943953876,950651000
High income,HIC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Honduras,HND,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Honduras,HND,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Honduras,HND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.4,..
Honduras,HND,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,20.4,..
Honduras,HND,Number of infant deaths,SH.DTH.IMRT,2832,..
Honduras,HND,Number of neonatal deaths,SH.DTH.NMRT,1787,..
Honduras,HND,Number of under-five deaths,SH.DTH.MORT,3333,..
Honduras,HND,"Population, total",SP.POP.TOTL,8075060,8190000
Honduras,HND,Rural population,SP.RUR.TOTL,3655580,3659000
Honduras,HND,Urban population,SP.URB.TOTL,4419480,4530000
Honduras,HND,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
"Hong Kong SAR, China",HKG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
"Hong Kong SAR, China",HKG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
"Hong Kong SAR, China",HKG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
"Hong Kong SAR, China",HKG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
"Hong Kong SAR, China",HKG,Number of infant deaths,SH.DTH.IMRT,..,..
"Hong Kong SAR, China",HKG,Number of neonatal deaths,SH.DTH.NMRT,..,..
"Hong Kong SAR, China",HKG,Number of under-five deaths,SH.DTH.MORT,..,..
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,7305700,7360000
"Hong Kong SAR, China",HKG,Rural population,SP.RUR.TOTL,0,0
"Hong Kong SAR, China",HKG,Urban population,SP.URB.TOTL,7305700,7360000
"Hong Kong SAR, China",HKG,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Hungary,HUN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Hungary,HUN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Hungary,HUN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.3,..
Hungary,HUN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,5.9,..
Hungary,HUN,Number of infant deaths,SH.DTH.IMRT,461,..
Hungary,HUN,Number of neonatal deaths,SH.DTH.NMRT,304,..
Hungary,HUN,Number of under-five deaths,SH.DTH.MORT,518,..
Hungary,HUN,"Population, total",SP.POP.TOTL,9844686,9813000
Hungary,HUN,Rural population,SP.RUR.TOTL,2832612,2780000
Hungary,HUN,Urban population,SP.URB.TOTL,7012074,7033000
Hungary,HUN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Iceland,ISL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Iceland,ISL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Iceland,ISL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.6,..
Iceland,ISL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2,..
Iceland,ISL,Number of infant deaths,SH.DTH.IMRT,7,..
Iceland,ISL,Number of neonatal deaths,SH.DTH.NMRT,4,..
Iceland,ISL,Number of under-five deaths,SH.DTH.MORT,9,..
Iceland,ISL,"Population, total",SP.POP.TOTL,330823,333000
Iceland,ISL,Rural population,SP.RUR.TOTL,19396,19000
Iceland,ISL,Urban population,SP.URB.TOTL,311427,314000
Iceland,ISL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
India,IND,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
India,IND,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
India,IND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,37.9,..
India,IND,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,47.7,..
India,IND,Number of infant deaths,SH.DTH.IMRT,946304,..
India,IND,Number of neonatal deaths,SH.DTH.NMRT,695852,..
India,IND,Number of under-five deaths,SH.DTH.MORT,1200998,..
India,IND,"Population, total",SP.POP.TOTL,1311050527,1326802000
India,IND,Rural population,SP.RUR.TOTL,881720811,887153000
India,IND,Urban population,SP.URB.TOTL,429329716,439649000
India,IND,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Indonesia,IDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Indonesia,IDN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Indonesia,IDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.8,..
Indonesia,IDN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,27.2,..
Indonesia,IDN,Number of infant deaths,SH.DTH.IMRT,125168,..
Indonesia,IDN,Number of neonatal deaths,SH.DTH.NMRT,73921,..
Indonesia,IDN,Number of under-five deaths,SH.DTH.MORT,147162,..
Indonesia,IDN,"Population, total",SP.POP.TOTL,257563815,260581000
Indonesia,IDN,Rural population,SP.RUR.TOTL,119143870,118653000
Indonesia,IDN,Urban population,SP.URB.TOTL,138419945,141928000
Indonesia,IDN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
"Iran, Islamic Rep.",IRN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
"Iran, Islamic Rep.",IRN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
"Iran, Islamic Rep.",IRN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.4,..
"Iran, Islamic Rep.",IRN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,15.5,..
"Iran, Islamic Rep.",IRN,Number of infant deaths,SH.DTH.IMRT,18067,..
"Iran, Islamic Rep.",IRN,Number of neonatal deaths,SH.DTH.NMRT,12799,..
"Iran, Islamic Rep.",IRN,Number of under-five deaths,SH.DTH.MORT,21010,..
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,79109272,80043000
"Iran, Islamic Rep.",IRN,Rural population,SP.RUR.TOTL,21062844,20908000
"Iran, Islamic Rep.",IRN,Urban population,SP.URB.TOTL,58046428,59135000
"Iran, Islamic Rep.",IRN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Iraq,IRQ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Iraq,IRQ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Iraq,IRQ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,26.5,..
Iraq,IRQ,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,32,..
Iraq,IRQ,Number of infant deaths,SH.DTH.IMRT,32258,..
Iraq,IRQ,Number of neonatal deaths,SH.DTH.NMRT,22482,..
Iraq,IRQ,Number of under-five deaths,SH.DTH.MORT,38682,..
Iraq,IRQ,"Population, total",SP.POP.TOTL,36423395,37548000
Iraq,IRQ,Rural population,SP.RUR.TOTL,11119698,11418000
Iraq,IRQ,Urban population,SP.URB.TOTL,25303697,26130000
Iraq,IRQ,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Ireland,IRL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Ireland,IRL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Ireland,IRL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3,..
Ireland,IRL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,3.6,..
Ireland,IRL,Number of infant deaths,SH.DTH.IMRT,201,..
Ireland,IRL,Number of neonatal deaths,SH.DTH.NMRT,154,..
Ireland,IRL,Number of under-five deaths,SH.DTH.MORT,244,..
Ireland,IRL,"Population, total",SP.POP.TOTL,4640703,4676000
Ireland,IRL,Rural population,SP.RUR.TOTL,1705876,1705000
Ireland,IRL,Urban population,SP.URB.TOTL,2934827,2971000
Ireland,IRL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Isle of Man,IMY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Isle of Man,IMY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Isle of Man,IMY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
Isle of Man,IMY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Isle of Man,IMY,Number of infant deaths,SH.DTH.IMRT,..,..
Isle of Man,IMY,Number of neonatal deaths,SH.DTH.NMRT,..,..
Isle of Man,IMY,Number of under-five deaths,SH.DTH.MORT,..,..
Isle of Man,IMY,"Population, total",SP.POP.TOTL,87780,88000
Isle of Man,IMY,Rural population,SP.RUR.TOTL,41956,42000
Isle of Man,IMY,Urban population,SP.URB.TOTL,45824,46000
Isle of Man,IMY,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Israel,ISR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Israel,ISR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Israel,ISR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.2,..
